filename,width,height,class,xmin,ymin,xmax,ymax
Captcha000443.png,190,50,E,20,24,34,38
Captcha000443.png,190,50,A,34,20,53,35
Captcha000443.png,190,50,w,54,13,73,24
Captcha000443.png,190,50,5,74,19,88,34
Captcha000443.png,190,50,u,96,18,111,30
Captcha000444.png,190,50,S,26,21,40,36
Captcha000444.png,190,50,r,50,19,62,32
Captcha000444.png,190,50,A,71,17,88,32
Captcha000444.png,190,50,9,94,22,108,36
Captcha000444.png,190,50,j,107,15,115,31
Captcha000445.png,190,50,L,30,9,44,23
Captcha000445.png,190,50,v,47,22,62,34
Captcha000445.png,190,50,V,66,12,82,25
Captcha000445.png,190,50,4,82,16,97,29
Captcha000445.png,190,50,e,98,14,111,25
Captcha000446.png,190,50,9,34,23,49,37
Captcha000446.png,190,50,A,61,21,79,35
Captcha000446.png,190,50,y,91,14,107,29
Captcha000446.png,190,50,Q,120,25,138,41
Captcha000446.png,190,50,p,142,14,159,27
Captcha000447.png,190,50,u,20,11,36,23
Captcha000447.png,190,50,U,44,20,60,33
Captcha000447.png,190,50,v,70,11,83,23
Captcha000447.png,190,50,5,89,14,103,28
Captcha000447.png,190,50,E,110,22,124,36
Captcha000448.png,190,50,K,38,10,54,24
Captcha000448.png,190,50,p,56,28,71,40
Captcha000448.png,190,50,l,77,14,83,28
Captcha000448.png,190,50,P,100,10,116,24
Captcha000448.png,190,50,6,129,12,142,26
Captcha000449.png,190,50,9,36,21,50,34
Captcha000449.png,190,50,k,64,25,78,40
Captcha000449.png,190,50,H,93,7,107,22
Captcha000449.png,190,50,Z,111,9,126,23
Captcha000449.png,190,50,u,137,26,150,38
Captcha000450.png,190,50,s,37,23,51,34
Captcha000450.png,190,50,G,54,25,70,39
Captcha000450.png,190,50,V,73,8,90,22
Captcha000450.png,190,50,x,96,20,111,31
Captcha000450.png,190,50,2,113,24,127,39
Captcha000451.png,190,50,K,33,14,48,28
Captcha000451.png,190,50,c,48,11,61,22
Captcha000451.png,190,50,3,62,18,77,32
Captcha000451.png,190,50,v,75,10,88,21
Captcha000451.png,190,50,Z,96,16,113,30
Captcha000452.png,190,50,s,24,13,36,24
Captcha000452.png,190,50,1,40,25,54,40
Captcha000452.png,190,50,B,63,14,79,28
Captcha000452.png,190,50,F,78,11,91,25
Captcha000452.png,190,50,k,107,7,122,21
Captcha000453.png,190,50,m,20,13,42,25
Captcha000453.png,190,50,E,47,17,60,31
Captcha000453.png,190,50,6,77,12,91,26
Captcha000453.png,190,50,b,94,25,108,40
Captcha000453.png,190,50,E,125,24,137,39
Captcha000454.png,190,50,t,33,16,42,30
Captcha000454.png,190,50,H,59,18,73,32
Captcha000454.png,190,50,5,71,9,85,22
Captcha000454.png,190,50,d,97,25,111,39
Captcha000454.png,190,50,G,111,25,128,39
Captcha000455.png,190,50,1,36,22,48,35
Captcha000455.png,190,50,x,65,20,79,31
Captcha000455.png,190,50,J,79,19,87,36
Captcha000455.png,190,50,X,108,21,125,35
Captcha000455.png,190,50,y,128,27,142,41
Captcha000456.png,190,50,Q,21,12,39,28
Captcha000456.png,190,50,Q,38,19,57,35
Captcha000456.png,190,50,z,67,13,81,25
Captcha000456.png,190,50,4,95,7,109,21
Captcha000456.png,190,50,f,114,15,123,30
Captcha000457.png,190,50,B,19,15,35,28
Captcha000457.png,190,50,b,33,23,46,38
Captcha000457.png,190,50,H,52,8,68,22
Captcha000457.png,190,50,y,69,11,82,26
Captcha000457.png,190,50,2,89,24,104,38
Captcha000458.png,190,50,1,21,16,36,30
Captcha000458.png,190,50,f,50,13,62,26
Captcha000458.png,190,50,P,72,22,87,36
Captcha000458.png,190,50,G,93,18,110,32
Captcha000458.png,190,50,z,118,19,132,30
Captcha000459.png,190,50,s,37,13,51,26
Captcha000459.png,190,50,x,53,25,68,37
Captcha000459.png,190,50,o,66,13,80,23
Captcha000459.png,190,50,W,80,7,104,20
Captcha000459.png,190,50,2,112,8,124,21
Captcha000460.png,190,50,e,24,16,37,27
Captcha000460.png,190,50,E,39,16,51,29
Captcha000460.png,190,50,b,66,15,79,29
Captcha000460.png,190,50,X,94,22,110,36
Captcha000460.png,190,50,8,115,18,128,31
Captcha000461.png,190,50,4,38,15,53,29
Captcha000461.png,190,50,A,49,26,66,41
Captcha000461.png,190,50,Z,69,20,84,36
Captcha000461.png,190,50,d,97,7,111,22
Captcha000461.png,190,50,r,115,12,126,22
Captcha000462.png,190,50,Z,36,16,52,30
Captcha000462.png,190,50,a,54,29,67,40
Captcha000462.png,190,50,m,74,12,94,22
Captcha000462.png,190,50,X,91,12,106,27
Captcha000462.png,190,50,6,121,11,136,25
Captcha000463.png,190,50,G,38,21,54,36
Captcha000463.png,190,50,H,59,13,76,27
Captcha000463.png,190,50,r,80,25,93,36
Captcha000463.png,190,50,3,98,6,113,21
Captcha000463.png,190,50,z,124,18,139,29
Captcha000464.png,190,50,1,27,23,41,37
Captcha000464.png,190,50,M,47,19,67,34
Captcha000464.png,190,50,F,78,8,91,21
Captcha000464.png,190,50,r,104,16,116,28
Captcha000464.png,190,50,b,133,20,149,35
Captcha000465.png,190,50,X,27,18,44,32
Captcha000465.png,190,50,n,44,10,58,21
Captcha000465.png,190,50,U,71,23,87,37
Captcha000465.png,190,50,r,88,13,100,25
Captcha000465.png,190,50,6,101,14,115,28
Captcha000466.png,190,50,n,28,23,43,35
Captcha000466.png,190,50,z,52,28,65,40
Captcha000466.png,190,50,6,80,13,94,27
Captcha000466.png,190,50,F,103,18,117,32
Captcha000466.png,190,50,P,130,17,145,31
Captcha000467.png,190,50,2,23,24,38,39
Captcha000467.png,190,50,v,44,22,57,32
Captcha000467.png,190,50,G,56,19,73,33
Captcha000467.png,190,50,L,84,22,97,37
Captcha000467.png,190,50,j,107,22,117,39
Captcha000468.png,190,50,D,35,19,51,33
Captcha000468.png,190,50,r,48,14,59,26
Captcha000468.png,190,50,Z,67,15,83,29
Captcha000468.png,190,50,j,92,13,100,30
Captcha000468.png,190,50,1,118,16,133,31
Captcha000469.png,190,50,U,30,12,46,26
Captcha000469.png,190,50,e,48,19,62,30
Captcha000469.png,190,50,d,78,18,93,32
Captcha000469.png,190,50,A,97,11,115,25
Captcha000469.png,190,50,8,119,9,133,23
Captcha000470.png,190,50,9,33,16,48,30
Captcha000470.png,190,50,L,47,11,62,25
Captcha000470.png,190,50,m,74,26,97,37
Captcha000470.png,190,50,Z,88,10,103,25
Captcha000470.png,190,50,x,115,23,130,36
Captcha000471.png,190,50,c,30,20,43,30
Captcha000471.png,190,50,8,51,23,65,36
Captcha000471.png,190,50,L,77,23,91,37
Captcha000471.png,190,50,k,100,15,115,30
Captcha000471.png,190,50,s,121,23,135,37
Captcha000472.png,190,50,D,26,17,42,30
Captcha000472.png,190,50,2,53,22,67,36
Captcha000472.png,190,50,W,68,18,91,32
Captcha000472.png,190,50,z,90,19,104,30
Captcha000472.png,190,50,p,118,11,133,25
Captcha000473.png,190,50,2,30,7,43,21
Captcha000473.png,190,50,W,47,15,69,28
Captcha000473.png,190,50,L,61,15,74,28
Captcha000473.png,190,50,p,79,23,93,38
Captcha000473.png,190,50,k,92,14,108,28
Captcha000474.png,190,50,k,24,20,40,35
Captcha000474.png,190,50,n,44,21,59,32
Captcha000474.png,190,50,X,56,7,73,21
Captcha000474.png,190,50,Y,79,20,93,34
Captcha000474.png,190,50,9,109,15,124,29
Captcha000475.png,190,50,6,37,11,51,25
Captcha000475.png,190,50,e,62,11,76,23
Captcha000475.png,190,50,J,82,9,90,26
Captcha000475.png,190,50,K,109,9,124,25
Captcha000475.png,190,50,s,134,27,147,38
Captcha000476.png,190,50,9,24,21,36,36
Captcha000476.png,190,50,b,37,7,53,21
Captcha000476.png,190,50,D,58,22,75,35
Captcha000476.png,190,50,M,88,26,106,39
Captcha000476.png,190,50,p,102,15,115,31
Captcha000477.png,190,50,Q,37,14,55,30
Captcha000477.png,190,50,v,54,19,70,30
Captcha000477.png,190,50,g,75,10,88,25
Captcha000477.png,190,50,6,90,19,105,32
Captcha000477.png,190,50,P,116,20,132,36
Captcha000478.png,190,50,b,27,10,41,24
Captcha000478.png,190,50,7,48,21,64,35
Captcha000478.png,190,50,L,79,17,92,31
Captcha000478.png,190,50,H,94,18,110,32
Captcha000478.png,190,50,c,116,26,128,38
Captcha000479.png,190,50,Q,32,15,48,29
Captcha000479.png,190,50,S,47,18,60,31
Captcha000479.png,190,50,3,71,17,85,29
Captcha000479.png,190,50,g,89,19,102,33
Captcha000479.png,190,50,z,106,21,118,33
Captcha000480.png,190,50,D,25,16,42,29
Captcha000480.png,190,50,n,43,22,57,33
Captcha000480.png,190,50,c,63,16,77,26
Captcha000480.png,190,50,S,78,25,93,39
Captcha000480.png,190,50,2,108,14,122,28
Captcha000481.png,190,50,E,27,13,42,27
Captcha000481.png,190,50,M,43,20,61,36
Captcha000481.png,190,50,f,67,19,76,33
Captcha000481.png,190,50,9,97,17,110,31
Captcha000481.png,190,50,i,109,19,116,32
Captcha000482.png,190,50,g,34,22,48,38
Captcha000482.png,190,50,p,56,24,72,39
Captcha000482.png,190,50,M,75,11,96,26
Captcha000482.png,190,50,6,102,13,115,27
Captcha000482.png,190,50,D,132,22,148,37
Captcha000483.png,190,50,K,23,9,38,23
Captcha000483.png,190,50,y,36,19,51,32
Captcha000483.png,190,50,x,53,22,67,33
Captcha000483.png,190,50,C,72,24,87,37
Captcha000483.png,190,50,1,95,17,108,29
Captcha000484.png,190,50,J,35,15,45,32
Captcha000484.png,190,50,v,62,13,78,25
Captcha000484.png,190,50,6,86,19,99,32
Captcha000484.png,190,50,w,109,14,129,24
Captcha000484.png,190,50,V,139,19,157,33
Captcha000485.png,190,50,i,34,18,41,32
Captcha000485.png,190,50,8,58,19,73,35
Captcha000485.png,190,50,M,81,10,99,25
Captcha000485.png,190,50,D,97,11,110,25
Captcha000485.png,190,50,e,123,28,136,39
Captcha000486.png,190,50,U,27,11,42,26
Captcha000486.png,190,50,c,43,13,55,24
Captcha000486.png,190,50,6,70,25,83,40
Captcha000486.png,190,50,S,87,17,101,31
Captcha000486.png,190,50,u,104,28,117,41
Captcha000487.png,190,50,c,38,12,51,23
Captcha000487.png,190,50,7,63,24,78,39
Captcha000487.png,190,50,T,90,9,104,25
Captcha000487.png,190,50,j,105,14,113,31
Captcha000487.png,190,50,U,129,12,145,27
Captcha000488.png,190,50,t,34,8,45,21
Captcha000488.png,190,50,6,59,13,74,27
Captcha000488.png,190,50,F,83,22,96,36
Captcha000488.png,190,50,m,99,10,121,22
Captcha000488.png,190,50,J,127,13,137,30
Captcha000489.png,190,50,l,19,13,25,29
Captcha000489.png,190,50,3,32,8,46,24
Captcha000489.png,190,50,M,62,8,83,23
Captcha000489.png,190,50,n,86,28,101,40
Captcha000489.png,190,50,X,114,15,131,30
Captcha000490.png,190,50,J,34,25,44,42
Captcha000490.png,190,50,Q,53,24,72,40
Captcha000490.png,190,50,1,81,12,97,26
Captcha000490.png,190,50,h,109,17,125,32
Captcha000490.png,190,50,a,127,16,141,28
Captcha000491.png,190,50,o,21,26,37,36
Captcha000491.png,190,50,y,44,9,59,25
Captcha000491.png,190,50,K,74,9,89,24
Captcha000491.png,190,50,2,87,18,101,32
Captcha000491.png,190,50,L,115,10,129,25
Captcha000492.png,190,50,K,19,13,36,27
Captcha000492.png,190,50,9,42,16,57,30
Captcha000492.png,190,50,d,63,12,79,26
Captcha000492.png,190,50,W,82,19,106,36
Captcha000492.png,190,50,o,108,24,122,35
Captcha000493.png,190,50,B,27,23,44,37
Captcha000493.png,190,50,2,44,14,59,28
Captcha000493.png,190,50,i,58,24,66,40
Captcha000493.png,190,50,T,88,13,103,28
Captcha000493.png,190,50,r,102,18,114,30
Captcha000494.png,190,50,P,21,11,37,25
Captcha000494.png,190,50,J,37,5,44,24
Captcha000494.png,190,50,5,61,8,75,22
Captcha000494.png,190,50,m,76,28,96,39
Captcha000494.png,190,50,g,102,24,116,37
Captcha000495.png,190,50,B,27,26,43,40
Captcha000495.png,190,50,u,45,15,59,26
Captcha000495.png,190,50,l,75,10,81,26
Captcha000495.png,190,50,2,104,20,118,34
Captcha000495.png,190,50,X,133,23,150,37
Captcha000496.png,190,50,u,31,26,45,37
Captcha000496.png,190,50,r,45,11,56,22
Captcha000496.png,190,50,K,63,15,80,31
Captcha000496.png,190,50,C,86,11,101,26
Captcha000496.png,190,50,2,111,16,126,30
Captcha000497.png,190,50,2,26,11,39,25
Captcha000497.png,190,50,t,51,25,62,40
Captcha000497.png,190,50,E,78,22,93,38
Captcha000497.png,190,50,r,92,10,104,21
Captcha000497.png,190,50,W,106,19,128,34
Captcha000498.png,190,50,f,26,24,38,39
Captcha000498.png,190,50,D,42,10,59,24
Captcha000498.png,190,50,s,55,24,68,35
Captcha000498.png,190,50,1,72,10,86,25
Captcha000498.png,190,50,F,97,13,112,27
Captcha000499.png,190,50,i,29,26,37,41
Captcha000499.png,190,50,8,47,10,61,23
Captcha000499.png,190,50,Y,63,24,78,39
Captcha000499.png,190,50,x,85,18,100,29
Captcha000499.png,190,50,S,114,14,130,29
Captcha000500.png,190,50,i,26,23,31,37
Captcha000500.png,190,50,m,48,28,69,39
Captcha000500.png,190,50,A,65,15,82,29
Captcha000500.png,190,50,W,90,25,113,41
Captcha000500.png,190,50,5,112,9,127,23
Captcha000501.png,190,50,a,26,29,38,39
Captcha000501.png,190,50,f,39,16,48,29
Captcha000501.png,190,50,A,55,22,72,35
Captcha000501.png,190,50,9,71,21,83,34
Captcha000501.png,190,50,S,89,13,102,26
Captcha000502.png,190,50,4,25,14,39,27
Captcha000502.png,190,50,W,46,10,69,24
Captcha000502.png,190,50,u,65,11,77,22
Captcha000502.png,190,50,h,91,20,105,34
Captcha000502.png,190,50,A,119,12,136,25
Captcha000503.png,190,50,t,33,11,44,24
Captcha000503.png,190,50,E,57,13,70,26
Captcha000503.png,190,50,F,73,8,85,21
Captcha000503.png,190,50,j,91,7,98,23
Captcha000503.png,190,50,2,117,14,129,28
Captcha000504.png,190,50,3,27,23,40,36
Captcha000504.png,190,50,J,56,23,63,39
Captcha000504.png,190,50,s,75,20,87,31
Captcha000504.png,190,50,Q,98,15,114,30
Captcha000504.png,190,50,e,128,11,140,21
Captcha000505.png,190,50,p,27,16,40,29
Captcha000505.png,190,50,1,47,8,59,21
Captcha000505.png,190,50,J,65,17,72,33
Captcha000505.png,190,50,d,81,10,94,23
Captcha000505.png,190,50,K,101,14,116,27
Captcha000506.png,190,50,M,37,13,56,27
Captcha000506.png,190,50,c,57,24,70,34
Captcha000506.png,190,50,e,78,10,91,20
Captcha000506.png,190,50,A,99,17,115,30
Captcha000506.png,190,50,2,126,13,139,26
Captcha000507.png,190,50,R,26,22,40,35
Captcha000507.png,190,50,E,51,23,66,38
Captcha000507.png,190,50,p,82,23,96,36
Captcha000507.png,190,50,5,98,7,111,20
Captcha000507.png,190,50,q,112,17,125,30
Captcha000508.png,190,50,G,28,12,43,25
Captcha000508.png,190,50,3,57,26,71,39
Captcha000508.png,190,50,i,77,7,83,21
Captcha000508.png,190,50,F,104,26,117,39
Captcha000508.png,190,50,t,119,13,129,26
Captcha000509.png,190,50,g,28,16,40,29
Captcha000509.png,190,50,M,48,22,67,35
Captcha000509.png,190,50,1,71,16,83,29
Captcha000509.png,190,50,a,96,23,107,33
Captcha000509.png,190,50,R,123,20,138,33
Captcha000510.png,190,50,J,21,11,28,27
Captcha000510.png,190,50,P,39,24,52,38
Captcha000510.png,190,50,i,58,7,64,22
Captcha000510.png,190,50,2,85,23,98,37
Captcha000510.png,190,50,s,106,18,119,28
Captcha000511.png,190,50,J,35,21,42,38
Captcha000511.png,190,50,t,60,14,70,27
Captcha000511.png,190,50,g,75,22,88,35
Captcha000511.png,190,50,R,96,10,110,25
Captcha000511.png,190,50,4,114,9,128,23
Captcha000512.png,190,50,a,32,21,44,33
Captcha000512.png,190,50,G,48,22,64,35
Captcha000512.png,190,50,J,62,21,69,37
Captcha000512.png,190,50,j,79,9,87,26
Captcha000512.png,190,50,2,109,14,122,27
Captcha000513.png,190,50,x,19,16,32,27
Captcha000513.png,190,50,3,35,11,48,25
Captcha000513.png,190,50,S,58,14,72,27
Captcha000513.png,190,50,Y,71,25,85,38
Captcha000513.png,190,50,i,97,8,104,21
Captcha000514.png,190,50,Q,26,22,43,38
Captcha000514.png,190,50,3,46,22,59,35
Captcha000514.png,190,50,B,61,24,76,39
Captcha000514.png,190,50,h,87,18,101,31
Captcha000514.png,190,50,y,104,23,119,37
Captcha000515.png,190,50,E,25,18,37,33
Captcha000515.png,190,50,i,51,23,57,37
Captcha000515.png,190,50,d,71,20,84,34
Captcha000515.png,190,50,C,90,21,104,34
Captcha000515.png,190,50,5,110,9,123,22
Captcha000516.png,190,50,V,25,12,42,26
Captcha000516.png,190,50,b,43,24,55,38
Captcha000516.png,190,50,M,58,17,77,30
Captcha000516.png,190,50,6,86,7,100,20
Captcha000516.png,190,50,l,102,17,106,31
Captcha000517.png,190,50,K,20,9,35,23
Captcha000517.png,190,50,b,36,25,49,39
Captcha000517.png,190,50,F,60,24,72,38
Captcha000517.png,190,50,y,80,29,93,42
Captcha000517.png,190,50,7,93,21,107,35
Captcha000518.png,190,50,3,22,24,35,37
Captcha000518.png,190,50,n,38,28,51,38
Captcha000518.png,190,50,Z,58,22,74,35
Captcha000518.png,190,50,e,85,11,99,22
Captcha000518.png,190,50,V,114,20,132,34
Captcha000519.png,190,50,P,26,18,41,31
Captcha000519.png,190,50,f,52,12,63,26
Captcha000519.png,190,50,4,75,11,90,24
Captcha000519.png,190,50,B,96,23,111,36
Captcha000519.png,190,50,u,125,15,139,26
Captcha000520.png,190,50,t,21,19,32,31
Captcha000520.png,190,50,2,40,20,53,33
Captcha000520.png,190,50,Q,59,14,77,29
Captcha000520.png,190,50,u,89,13,103,23
Captcha000520.png,190,50,K,103,19,119,32
Captcha000521.png,190,50,q,30,28,42,41
Captcha000521.png,190,50,c,46,21,57,32
Captcha000521.png,190,50,5,64,22,78,35
Captcha000521.png,190,50,T,91,7,106,21
Captcha000521.png,190,50,X,105,7,120,21
Captcha000522.png,190,50,Z,32,8,48,22
Captcha000522.png,190,50,y,51,23,66,37
Captcha000522.png,190,50,m,78,14,99,24
Captcha000522.png,190,50,1,97,16,111,30
Captcha000522.png,190,50,W,114,14,138,28
Captcha000523.png,190,50,q,22,19,36,32
Captcha000523.png,190,50,W,38,13,61,28
Captcha000523.png,190,50,W,64,14,86,27
Captcha000523.png,190,50,l,92,22,97,36
Captcha000523.png,190,50,8,119,24,134,38
Captcha000524.png,190,50,r,32,24,44,35
Captcha000524.png,190,50,4,48,22,62,36
Captcha000524.png,190,50,V,62,21,78,36
Captcha000524.png,190,50,q,80,21,93,35
Captcha000524.png,190,50,K,92,17,106,30
Captcha000525.png,190,50,V,30,18,47,31
Captcha000525.png,190,50,a,56,16,69,27
Captcha000525.png,190,50,i,79,17,85,31
Captcha000525.png,190,50,W,95,9,118,24
Captcha000525.png,190,50,6,120,23,134,36
Captcha000526.png,190,50,9,28,15,41,28
Captcha000526.png,190,50,r,55,24,66,35
Captcha000526.png,190,50,A,78,13,95,26
Captcha000526.png,190,50,u,107,17,120,27
Captcha000526.png,190,50,L,121,13,131,27
Captcha000527.png,190,50,w,34,12,52,22
Captcha000527.png,190,50,c,56,22,69,32
Captcha000527.png,190,50,Z,79,22,95,36
Captcha000527.png,190,50,3,105,24,120,37
Captcha000527.png,190,50,M,123,24,142,38
Captcha000528.png,190,50,K,20,11,35,25
Captcha000528.png,190,50,1,47,24,60,38
Captcha000528.png,190,50,t,62,13,74,27
Captcha000528.png,190,50,m,79,18,99,29
Captcha000528.png,190,50,G,100,17,115,30
Captcha000529.png,190,50,L,35,15,48,29
Captcha000529.png,190,50,l,58,10,63,23
Captcha000529.png,190,50,u,88,26,102,37
Captcha000529.png,190,50,Z,107,19,122,32
Captcha000529.png,190,50,9,133,21,146,35
Captcha000530.png,190,50,e,25,12,39,23
Captcha000530.png,190,50,B,40,23,54,37
Captcha000530.png,190,50,5,57,12,71,26
Captcha000530.png,190,50,w,73,16,90,27
Captcha000530.png,190,50,H,92,11,107,26
Captcha000531.png,190,50,8,37,9,51,23
Captcha000531.png,190,50,u,67,15,81,26
Captcha000531.png,190,50,J,88,20,97,38
Captcha000531.png,190,50,k,109,10,122,25
Captcha000531.png,190,50,R,131,14,147,29
Captcha000532.png,190,50,v,22,14,35,26
Captcha000532.png,190,50,h,35,21,48,35
Captcha000532.png,190,50,X,61,20,78,34
Captcha000532.png,190,50,D,86,18,103,32
Captcha000532.png,190,50,2,104,19,118,32
Captcha000533.png,190,50,Y,26,20,39,33
Captcha000533.png,190,50,T,42,9,56,22
Captcha000533.png,190,50,r,58,12,70,23
Captcha000533.png,190,50,5,86,18,101,32
Captcha000533.png,190,50,y,111,10,126,24
Captcha000534.png,190,50,Q,24,10,40,24
Captcha000534.png,190,50,b,37,13,50,28
Captcha000534.png,190,50,7,62,24,76,38
Captcha000534.png,190,50,D,78,25,94,38
Captcha000534.png,190,50,a,106,25,119,37
Captcha000535.png,190,50,8,31,14,45,26
Captcha000535.png,190,50,c,53,24,67,35
Captcha000535.png,190,50,w,74,19,91,29
Captcha000535.png,190,50,K,86,11,101,25
Captcha000535.png,190,50,Q,104,9,121,24
Captcha000536.png,190,50,9,37,13,51,27
Captcha000536.png,190,50,H,61,7,78,21
Captcha000536.png,190,50,F,77,7,89,21
Captcha000536.png,190,50,v,95,19,109,30
Captcha000536.png,190,50,p,114,15,126,30
Captcha000537.png,190,50,K,23,10,39,24
Captcha000537.png,190,50,2,50,14,63,29
Captcha000537.png,190,50,i,68,15,73,28
Captcha000537.png,190,50,J,81,20,88,36
Captcha000537.png,190,50,z,111,9,125,21
Captcha000538.png,190,50,P,36,12,51,27
Captcha000538.png,190,50,3,56,9,72,23
Captcha000538.png,190,50,g,73,20,87,34
Captcha000538.png,190,50,Y,87,12,102,27
Captcha000538.png,190,50,h,101,26,115,40
Captcha000539.png,190,50,l,25,16,30,31
Captcha000539.png,190,50,E,43,11,55,25
Captcha000539.png,190,50,M,73,13,92,27
Captcha000539.png,190,50,h,93,17,107,31
Captcha000539.png,190,50,8,120,14,135,28
Captcha000540.png,190,50,M,26,20,45,34
Captcha000540.png,190,50,M,52,7,62,20
Captcha000540.png,190,50,i,65,14,73,29
Captcha000540.png,190,50,K,94,11,111,26
Captcha000540.png,190,50,2,122,21,135,36
Captcha000541.png,190,50,Q,24,20,41,36
Captcha000541.png,190,50,i,36,8,41,22
Captcha000541.png,190,50,X,66,16,83,31
Captcha000541.png,190,50,v,95,26,111,37
Captcha000541.png,190,50,8,113,10,128,25
Captcha000542.png,190,50,6,26,23,40,37
Captcha000542.png,190,50,i,52,24,59,39
Captcha000542.png,190,50,n,73,12,88,23
Captcha000542.png,190,50,D,91,22,106,34
Captcha000542.png,190,50,T,112,14,127,28
Captcha000543.png,190,50,o,22,14,36,25
Captcha000543.png,190,50,L,38,19,51,32
Captcha000543.png,190,50,p,65,27,78,40
Captcha000543.png,190,50,7,87,8,101,21
Captcha000543.png,190,50,K,110,18,125,33
Captcha000544.png,190,50,b,20,11,34,25
Captcha000544.png,190,50,P,36,17,50,30
Captcha000544.png,190,50,b,66,17,80,30
Captcha000544.png,190,50,6,88,7,101,20
Captcha000544.png,190,50,Z,118,9,134,22
Captcha000545.png,190,50,u,28,10,41,20
Captcha000545.png,190,50,c,57,23,70,33
Captcha000545.png,190,50,4,87,21,103,36
Captcha000545.png,190,50,K,106,23,123,37
Captcha000545.png,190,50,H,132,13,148,27
Captcha000546.png,190,50,6,24,22,36,36
Captcha000546.png,190,50,k,39,20,52,33
Captcha000546.png,190,50,A,61,7,79,20
Captcha000546.png,190,50,R,78,22,94,36
Captcha000546.png,190,50,n,108,14,122,25
Captcha000547.png,190,50,k,21,18,35,31
Captcha000547.png,190,50,V,38,11,54,25
Captcha000547.png,190,50,6,58,9,71,22
Captcha000547.png,190,50,H,70,24,85,38
Captcha000547.png,190,50,c,95,22,108,33
Captcha000548.png,190,50,W,28,12,51,25
Captcha000548.png,190,50,a,48,25,60,35
Captcha000548.png,190,50,o,66,20,79,29
Captcha000548.png,190,50,8,83,9,97,22
Captcha000548.png,190,50,J,109,15,117,32
Captcha000549.png,190,50,Q,24,16,40,31
Captcha000549.png,190,50,J,37,16,43,32
Captcha000549.png,190,50,t,53,19,63,31
Captcha000549.png,190,50,4,68,7,83,22
Captcha000549.png,190,50,j,96,20,104,37
Captcha000550.png,190,50,6,35,19,48,32
Captcha000550.png,190,50,j,60,20,68,36
Captcha000550.png,190,50,X,91,24,108,38
Captcha000550.png,190,50,z,106,22,118,33
Captcha000550.png,190,50,K,120,10,136,23
Captcha000551.png,190,50,2,28,16,41,29
Captcha000551.png,190,50,T,50,25,65,38
Captcha000551.png,190,50,g,73,29,86,42
Captcha000551.png,190,50,i,90,24,95,37
Captcha000551.png,190,50,G,109,7,124,20
Captcha000552.png,190,50,K,24,16,40,30
Captcha000552.png,190,50,a,46,20,58,30
Captcha000552.png,190,50,f,69,15,79,28
Captcha000552.png,190,50,Z,87,21,103,35
Captcha000552.png,190,50,5,110,17,122,31
Captcha000553.png,190,50,T,21,9,36,22
Captcha000553.png,190,50,z,50,16,64,26
Captcha000553.png,190,50,U,76,20,90,33
Captcha000553.png,190,50,y,94,28,107,43
Captcha000553.png,190,50,8,118,11,132,25
Captcha000554.png,190,50,2,27,18,40,31
Captcha000554.png,190,50,F,39,25,52,38
Captcha000554.png,190,50,w,65,27,83,37
Captcha000554.png,190,50,z,82,18,94,29
Captcha000554.png,190,50,S,95,18,109,31
Captcha000555.png,190,50,T,28,12,42,25
Captcha000555.png,190,50,x,44,10,58,21
Captcha000555.png,190,50,Q,58,23,76,38
Captcha000555.png,190,50,3,89,22,103,35
Captcha000555.png,190,50,u,110,26,124,36
Captcha000556.png,190,50,8,29,16,42,29
Captcha000556.png,190,50,J,51,22,58,38
Captcha000556.png,190,50,w,69,15,88,25
Captcha000556.png,190,50,L,94,9,107,23
Captcha000556.png,190,50,t,111,14,121,27
Captcha000557.png,190,50,8,34,20,47,33
Captcha000557.png,190,50,Z,46,16,62,30
Captcha000557.png,190,50,o,77,27,89,36
Captcha000557.png,190,50,o,106,26,120,37
Captcha000557.png,190,50,J,132,24,140,41
Captcha000558.png,190,50,D,30,7,46,21
Captcha000558.png,190,50,o,56,21,71,31
Captcha000558.png,190,50,C,71,25,87,38
Captcha000558.png,190,50,b,95,13,107,27
Captcha000558.png,190,50,5,112,17,126,31
Captcha000559.png,190,50,v,37,12,51,23
Captcha000559.png,190,50,y,67,21,80,34
Captcha000559.png,190,50,8,95,15,108,29
Captcha000559.png,190,50,U,122,21,137,34
Captcha000559.png,190,50,S,151,14,164,28
Captcha000560.png,190,50,L,32,18,43,32
Captcha000560.png,190,50,y,61,19,75,33
Captcha000560.png,190,50,c,84,17,98,28
Captcha000560.png,190,50,2,112,16,126,30
Captcha000560.png,190,50,U,128,13,142,27
Captcha000561.png,190,50,a,36,25,48,36
Captcha000561.png,190,50,D,51,11,67,26
Captcha000561.png,190,50,q,81,23,94,37
Captcha000561.png,190,50,6,95,9,108,22
Captcha000561.png,190,50,F,123,18,134,32
Captcha000562.png,190,50,d,35,19,49,33
Captcha000562.png,190,50,C,59,16,75,29
Captcha000562.png,190,50,9,79,26,92,39
Captcha000562.png,190,50,E,96,23,109,38
Captcha000562.png,190,50,y,125,17,140,30
Captcha000563.png,190,50,4,23,13,37,27
Captcha000563.png,190,50,f,52,6,62,21
Captcha000563.png,190,50,g,81,18,94,32
Captcha000563.png,190,50,Z,96,22,113,37
Captcha000563.png,190,50,A,120,16,137,31
Captcha000564.png,190,50,V,34,21,51,38
